THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2023.04,grab,Mua đồ hành chính,86.000,Biến phí,Chi phí hành chính
2023.04,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,954.000,Biến phí,Chi phí hành chính
2023.04,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,220.000,Biến phí,Chi phí hành chính
2023.04,đồ ăn khách,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.04,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,314.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,765.000,Biến phí,Chi phí hành chính
2023.04,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,130.000,Biến phí,Chi phí hành chính
2023.04,com khách,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.04,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,42.000,Biến phí,Chi phí hành chính
2023.04,grab,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2023.04,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.04,phí ship hs,Mua đồ hành chính,125.000,Biến phí,Chi phí hành chính
2023.04,tiền rửa xe t4/23 cho 2 xe,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.04,MKT,Marketing chạy Quảng cáo,700.000.000,Biến phí,Chi phí bán hàng
2023.04,Xe cty mới 2 tuần,Mua đồ hành chính,10.000.000,Biến phí,Chi phí hành chính
2023.04,"thuê vp, bàn khu kho",Mua đồ hành chính,19.000.000,Biến phí,Chi phí hành chính
2023.04,"điện nước khu vs+kho, điện phòng họp, điện nước vp",Điện + Nước,4.430.000,Định phí,Chi phí hành chính
2023.04,giữ xe vp,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.04,bãi xe cty,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.04,61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2023.04,bằng bs Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2023.04,xe cty,Mua đồ hành chính,23.000.000,Biến phí,Chi phí hành chính
2023.04,wf,Mua đồ hành chính,2.345.000,Biến phí,Chi phí hành chính
2023.04,Điện 61A,Điện + Nước,13.784.000,Định phí,Chi phí hành chính
2023.04,Nước 61A t3,Điện + Nước,9.233.000,Định phí,Chi phí hành chính
2023.04,quỹ thưởng t4,Quỹ thưởng tổng cuối năm,8.575.000,Định phí,Chi phí khác
2023.04,Bảo hiểm nv,Bảo hiểm,28.518.400,Định phí,Chi phí QLDN
2023.04,Máng định hình implant,Tiền vật liệu,8.000.000,Biến phí,Chi phí giá vốn
2023.04,thuốc cho khách,Tiền vật liệu,860.000,Biến phí,Chi phí giá vốn
2023.04,thuốc hộp chống sốc,Tiền vật liệu,690.000,Biến phí,Chi phí giá vốn
2023.04,Xương màn zimmer,Tiền vật liệu,17.999.250,Biến phí,Chi phí giá vốn
2023.04,cục nâng khóp,Tiền vật liệu,1.250.000,Biến phí,Chi phí giá vốn
2023.04,Thanh Ngọc T3,Tiền vật liệu,94.688.000,Biến phí,Chi phí giá vốn
2023.04,kí ứng trc 30% hd implant hãng 1000 trụ,Tiền vật liệu,672.600.000,Biến phí,Chi phí giá vốn
2023.04,Lab,Tiền Lab,421.810.000,Biến phí,Chi phí giá vốn
2023.04,trích thưởng cuối năm,Quỹ thưởng tổng cuối năm,90.000.000,Định phí,Chi phí khác
2023.05,hoa trái cây,Mua đồ hành chính,265.000,Biến phí,Chi phí hành chính
2023.05,Heo quay cúng,Mua đồ hành chính,650.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,245.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây m2,Mua đồ hành chính,385.000,Biến phí,Chi phí hành chính
2023.05,đồ cúng L2,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2023.05,Mua cây,Mua đồ hành chính,550.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2023.05,cúng pk,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.05,trái cây,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2023.05,cúng L2,Mua đồ hành chính,195.000,Biến phí,Chi phí hành chính
2023.05,hoa trái cây,Mua đồ hành chính,265.000,Biến phí,Chi phí hành chính
2023.05,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.05,mua giấy vs+giấy hộp,Mua đồ hành chính,3.922.000,Biến phí,Chi phí hành chính
2023.05,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.05,giấy hộp + giấy vệ sinh,Mua đồ hành chính,3.247.000,Biến phí,Chi phí hành chính
2023.05,mua đồ tạp vụ,Mua đồ hành chính,2.925.000,Biến phí,Chi phí hành chính
2023.05,sữa,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.05,nc bình,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.05,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.05,nc bình,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.05,giấy cuộn+ giấy vệ sinh,Mua đồ hành chính,1.150.000,Biến phí,Chi phí hành chính
2023.05,mứt gừng,Mua đồ hành chính,60.000,Biến phí,Chi phí hành chính
2023.05,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.05,sữa,Mua đồ hành chính,446.000,Biến phí,Chi phí hành chính
2023.05,nước uống Lavie 19L cho văn phòng,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2023.05,dép cho photo,Mua đồ hành chính,178.000,Biến phí,Chi phí hành chính
2023.05,Tiền áo cho media mới,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.05,Tiền in áo cho media mới + Ship áo đi ấn,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.05,mua thêm 1 bộ đồng phục chị chị Linh tạp vụ,Mua đồ hành chính,500.000,Biến phí,Chi phí hành chính
2023.05,hh khách 55346,Marketing chạy Quảng cáo,12.367.000,Biến phí,Chi phí bán hàng
2023.05,Phí trả góp 55058,Marketing chạy Quảng cáo,6.151.600,Biến phí,Chi phí bán hàng
2023.05,BCĐ+TN,Marketing chạy Quảng cáo,33.913.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55509,Marketing chạy Quảng cáo,708.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55526,Marketing chạy Quảng cáo,557.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55546,Marketing chạy Quảng cáo,6.240.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55598,Marketing chạy Quảng cáo,1.107.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55596,Marketing chạy Quảng cáo,4.784.000,Biến phí,Chi phí bán hàng
2023.05,phí trả góp 55121,Marketing chạy Quảng cáo,3.640.000,Biến phí,Chi phí bán hàng
2023.05,phí cà thẻ T5,Phí cà thẻ,11.620.051,Biến phí,Chi phí bán hàng
2023.05,mua thảm,Mua đồ hành chính,132.000,Biến phí,Chi phí hành chính
2023.05,xnm,Mua đồ hành chính,272.000,Biến phí,Chi phí hành chính
2023.05,29 video đặt làm t4,Mua đồ hành chính,9.100.000,Biến phí,Chi phí hành chính
2023.05,dán decal l2,Mua đồ hành chính,800.000,Biến phí,Chi phí hành chính
2023.05,hotline san,Mua đồ hành chính,235.000,Biến phí,Chi phí hành chính
2023.05,1 office của cty,Mua đồ hành chính,43.200.000,Biến phí,Chi phí hành chính
2023.05,Update web san,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.05,máy xông tinh dầu,Mua đồ hành chính,819.000,Biến phí,Chi phí hành chính
2023.05,nc đãi nv,Mua đồ hành chính,385.000,Biến phí,Chi phí hành chính
2023.05,Tiktok t4/23+talent,Mua đồ hành chính,47.000.000,Biến phí,Chi phí hành chính
2023.05,Voice off,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2023.05,vpp,Mua đồ hành chính,1.431.000,Biến phí,Chi phí hành chính
2023.05,nạp tiền tài xế,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2023.05,pbi pccc,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.05,tai nghe bộ đàm,Mua đồ hành chính,1.180.000,Biến phí,Chi phí hành chính
2023.05,sửa ghế nha,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.05,phí xnm,Mua đồ hành chính,302.000,Biến phí,Chi phí hành chính
2023.05,"Chi: Nhậu tiếp Agency, báo phố đêm",Mua đồ hành chính,2.343.600,Biến phí,Chi phí hành chính
2023.05,"sửa chữa+quét sơn tường dơ L4,5,6,7",Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.05,in card+bảng giá+thư cảm ơn+lời dặn dò,Mua đồ hành chính,1.217.000,Biến phí,Chi phí hành chính
2023.05,tấm che ô tô,Mua đồ hành chính,309.000,Biến phí,Chi phí hành chính
2023.05,hotline,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.05,bông lau nhà+muỗng,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.05,sửa máy in,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.05,đầu bàn chải tặng khách,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.05,hộp đựng mẫu,Mua đồ hành chính,232.000,Biến phí,Chi phí hành chính
2023.05,nc bù khoáng cho bv+tài xế,Mua đồ hành chính,320.000,Biến phí,Chi phí hành chính
2023.05,lấy giấy cà vẹt xe cty,Mua đồ hành chính,365.000,Biến phí,Chi phí hành chính
2023.05,vpp,Mua đồ hành chính,226.000,Biến phí,Chi phí hành chính
2023.05,mở khóa cửa,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2023.05,điện lực,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2023.05,nước đãi nv,Mua đồ hành chính,285.000,Biến phí,Chi phí hành chính
2023.05,bảng cam kết kh,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2023.05,deacl dán l7,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2023.05,xmn khách,Mua đồ hành chính,453.000,Biến phí,Chi phí hành chính
2023.05,Hạt điều tặng đối tác,Mua đồ hành chính,4.250.000,Biến phí,Chi phí hành chính
2023.05,làm thêm chìa khóa,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.05,nc bù khoáng cho bv+txe,Mua đồ hành chính,320.000,Biến phí,Chi phí hành chính
2023.05,mua pin,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.05,tiền xnm,Mua đồ hành chính,151.000,Biến phí,Chi phí hành chính
2023.05,đá phong thủy,Mua đồ hành chính,3.317.000,Biến phí,Chi phí hành chính
2023.05,tiền rác,Mua đồ hành chính,330.000,Biến phí,Chi phí hành chính
2023.05,thay bóng đèn L4,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2023.05,thăm con nv bị bệnh,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,bình xịt,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2023.05,hotline,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.05,xmn,Mua đồ hành chính,433.000,Biến phí,Chi phí hành chính
2023.05,Hoa tang viếng đối tác,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.05,thử mẫu balo,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.05,xi măng sửa nvs,Mua đồ hành chính,75.000,Biến phí,Chi phí hành chính
2023.05,nước bù khoáng+vtmc cho bv+txe,Mua đồ hành chính,378.000,Biến phí,Chi phí hành chính
2023.05,mua ly giấy để mời café khách A Quang,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.05,tiền sửa pin điện thoại tele,Mua đồ hành chính,550.000,Biến phí,Chi phí hành chính
2023.05,In ấn 20 cuốn pofilo + namecard,Mua đồ hành chính,1.095.000,Biến phí,Chi phí hành chính
2023.05,tiền VPP,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2023.05,tiền mua bạc che nắng xe máy khách cho bảo vệ (10 cái),Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.05,tiền ốp lưng cho Ipad,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.05,tiền mua 2 cây dù che nắng cách nhiệt cho 2 xe đón khách,Mua đồ hành chính,360.000,Biến phí,Chi phí hành chính
2023.05,Tiền mua 2 hủ sành đựng đá phong thuỷ,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2023.05,tiền Dán decal 2 kính xe sau cty,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.05,nạp mực in cho văn phòng,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2023.05,làm thêm chìa khoá từ dự phòng cho phòng khám,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.05,a Triều thưởng đào tạo,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.05,mua dây thừng đào tạo,Mua đồ hành chính,188.000,Biến phí,Chi phí hành chính
2023.05,mời đối tác ăn trưa+nước cf,Mua đồ hành chính,2.819.000,Biến phí,Chi phí hành chính
2023.05,Host sandentist,Mua đồ hành chính,950.400,Biến phí,Chi phí hành chính
2023.05,khách xem pt,Mua đồ hành chính,7.000.000,Biến phí,Chi phí hành chính
2023.05,loa l7,Mua đồ hành chính,980.000,Biến phí,Chi phí hành chính
2023.05,tiền làm video T5,Mua đồ hành chính,7.800.000,Biến phí,Chi phí hành chính
2023.05,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,bãi xe cty,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,32.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,77.000,Biến phí,Chi phí hành chính
2023.05,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,97.000,Biến phí,Chi phí hành chính
2023.05,xăng xe a đức,Mua đồ hành chính,980.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,328.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,453.000,Biến phí,Chi phí hành chính
2023.05,cơm khách,Mua đồ hành chính,55.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,151.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,253.000,Biến phí,Chi phí hành chính
2023.05,xăng 2 xe,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,56.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,197.000,Biến phí,Chi phí hành chính
2023.05,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,310.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,247.000,Biến phí,Chi phí hành chính
2023.05,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,ship hd,Mua đồ hành chính,65.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,41.000,Biến phí,Chi phí hành chính
2023.05,nc khách,Mua đồ hành chính,15.000,Biến phí,Chi phí hành chính
2023.05,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,264.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,60.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2023.05,xăng xe a đức,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,162.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,124.000,Biến phí,Chi phí hành chính
2023.05,nc khách,Mua đồ hành chính,10.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2023.05,xăng xe sơn,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.05,cơm khách,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,274.000,Biến phí,Chi phí hành chính
2023.05,phí ship đồ cho khách,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2023.05,grab,Mua đồ hành chính,57.000,Biến phí,Chi phí hành chính
2023.05,MKT,Marketing chạy Quảng cáo,660.000.000,Biến phí,Chi phí bán hàng
2023.05,"thuê vp, bàn khu kho",Mua đồ hành chính,19.000.000,Biến phí,Chi phí hành chính
2023.05,"điện nước khu vs+kho, điện phòng họp, điện nước vp",Điện + Nước,3.540.000,Định phí,Chi phí hành chính
2023.05,giữ xe vp,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.05,bãi xe cty,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2023.05,61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2023.05,bằng bs Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2023.05,xe cty,Mua đồ hành chính,41.000.000,Biến phí,Chi phí hành chính
2023.05,wf,Mua đồ hành chính,2.345.000,Biến phí,Chi phí hành chính
2023.05,Điện 61A,Điện + Nước,13.809.000,Định phí,Chi phí hành chính
2023.05,QUỸ THƯỞNG,Quỹ thưởng tổng cuối năm,6.350.000,Định phí,Chi phí khác
2023.05,tiền điện + phòng nghỉ trưa nv,Điện + Nước,6.520.000,Định phí,Chi phí hành chính
2023.05,bảo hiểm,Bảo hiểm,40.371.200,Định phí,Chi phí QLDN
2023.05,Y tế t5,Bảo hiểm,6.000.000,Định phí,Chi phí QLDN
2023.05,Ron abutment,Tiền vật liệu,12.000.000,Biến phí,Chi phí giá vốn
2023.05,thuốc khách,Tiền vật liệu,2.150.000,Biến phí,Chi phí giá vốn
2023.05,10 cylender,Tiền vật liệu,7.000.000,Biến phí,Chi phí giá vốn
2023.05,máy cvr,Tiền vật liệu,8.500.000,Biến phí,Chi phí giá vốn
2023.05,Thanh Ngọc t4,Tiền vật liệu,99.534.000,Biến phí,Chi phí giá vốn
2023.05,Implant strauman,Tiền vật liệu,97.290.000,Biến phí,Chi phí giá vốn
2023.05,Implant dentium hãng,Tiền vật liệu,139.031.700,Biến phí,Chi phí giá vốn
2023.05,thuốc giảm đau,Tiền vật liệu,220.000,Biến phí,Chi phí giá vốn
2023.05,mua endo+khoan,Tiền vật liệu,1.940.000,Biến phí,Chi phí giá vốn
2023.05,công nợ AZ,Tiền vật liệu,8.160.000,Biến phí,Chi phí giá vốn
2023.05,1ip chân bướm ca Bích Ngọc,Tiền vật liệu,6.250.000,Biến phí,Chi phí giá vốn
2023.05,mua ghế ngồi chờ,Mua sắm tài sản,6.900.000,Chi phí khác,Chi phí khác
2023.05,mua máy đtt,Mua sắm tài sản,14.000.000,Chi phí khác,Chi phí khác
2023.05,Máy xq,Mua sắm tài sản,34.015.000,Chi phí khác,Chi phí khác
2023.05,ghế nha khoa trần trung,Mua sắm tài sản,40.700.000,Chi phí khác,Chi phí khác
2023.05,Lab,Tiền Lab,369.220.000,Biến phí,Chi phí giá vốn
2023.05,Trích thưởng cuối năm,Quỹ thưởng tổng cuối năm,90.000.000,Định phí,Chi phí khác
2023.06,hoa trái cây,Mua đồ hành chính,357.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,265.000,Biến phí,Chi phí hành chính
2023.06,chè t5,Mua đồ hành chính,620.000,Biến phí,Chi phí hành chính
2023.06,Vịt quay cúng,Mua đồ hành chính,710.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,205.000,Biến phí,Chi phí hành chính
2023.06,cúng m1,Mua đồ hành chính,597.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,255.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,255.000,Biến phí,Chi phí hành chính
2023.06,hoa trái cây,Mua đồ hành chính,245.000,Biến phí,Chi phí hành chính
2023.06,"Mua đồ cúng mùng 1,15 văn phòng (hoa, trái cây, nhang, đèn cầy)",Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2023.06,"Mua đồ cúng mùng Tết Đoan Ngọ mùng 5/5 VP (bánh ú, bông, trái cây)",Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.06,20 th nước,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.06,nc bình,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.06,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.06,2 th sữa,Mua đồ hành chính,470.000,Biến phí,Chi phí hành chính
2023.06,mua chổi,Mua đồ hành chính,165.000,Biến phí,Chi phí hành chính
2023.06,bông lau nhà,Mua đồ hành chính,60.000,Biến phí,Chi phí hành chính
2023.06,nc tẩy,Mua đồ hành chính,45.000,Biến phí,Chi phí hành chính
2023.06,nc bình,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.06,nc thùng,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.06,mua đồ tạp vụ,Mua đồ hành chính,3.308.000,Biến phí,Chi phí hành chính
2023.06,giấy vs+giấy hộp,Mua đồ hành chính,3.790.000,Biến phí,Chi phí hành chính
2023.06,nc thùng,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.06,nc bình,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2023.06,sữa khách,Mua đồ hành chính,471.000,Biến phí,Chi phí hành chính
2023.06,nc suối,Mua đồ hành chính,1.880.000,Biến phí,Chi phí hành chính
2023.06,nước uống VP Lavie 19l,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2023.06,"Thanh toán tiền mua tương ớt, nước nương choVP ăn trưa",Mua đồ hành chính,90.000,Biến phí,Chi phí hành chính
2023.06,giầy lt Tính,Mua đồ hành chính,141.000,Biến phí,Chi phí hành chính
2023.06,bảng tên,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.06,mua giày cho lễ tân San mới Tính,Mua đồ hành chính,140.000,Biến phí,Chi phí hành chính
2023.06,"đặt đồng phục mới cho tạp vụ (Chị Trang, Chị Hiền) đồng phụ cũ, xuống màu - mỗi người 3 bộ 550k/bộ",Mua đồ hành chính,3.300.000,Biến phí,Chi phí hành chính
2023.06,in logo trên áo đồng phục 6 áo tạp vụ 50k/cái,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.06,mua đồng phục + in logo cho tài xế mới,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.06,dphuc Ngân+quần sếp Quang+50% dphuc Như Na Bảo Tính,Mua đồ hành chính,13.100.000,Biến phí,Chi phí hành chính
2023.06,31 TN,Marketing chạy Quảng cáo,17.787.000,Biến phí,Chi phí bán hàng
2023.06,Phí trả góp 55663,Marketing chạy Quảng cáo,4.056.000,Biến phí,Chi phí bán hàng
2023.06,trả góp 55702,Marketing chạy Quảng cáo,718.000,Biến phí,Chi phí bán hàng
2023.06,phí trả góp 55706,Marketing chạy Quảng cáo,5.590.000,Biến phí,Chi phí bán hàng
2023.06,hh 55702,Marketing chạy Quảng cáo,690.000,Biến phí,Chi phí bán hàng
2023.06,30 MTN,Marketing chạy Quảng cáo,17.213.000,Biến phí,Chi phí bán hàng
2023.06,trả góp 55763,Marketing chạy Quảng cáo,3.963.000,Biến phí,Chi phí bán hàng
2023.06,Heo quay đãi khách,Mua đồ hành chính,360.000,Biến phí,Chi phí hành chính
2023.06,bảo dưỡng thang máy,Mua đồ hành chính,1.600.000,Biến phí,Chi phí hành chính
2023.06,in card,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2023.06,nạp dt,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.06,xmn,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.06,ly nhựa nhỏ,Mua đồ hành chính,170.000,Biến phí,Chi phí hành chính
2023.06,thưởng nv,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2023.06,hotline,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.06,bình xịt nước,Mua đồ hành chính,90.000,Biến phí,Chi phí hành chính
2023.06,Đãi khacha,Mua đồ hành chính,4.706.000,Biến phí,Chi phí hành chính
2023.06,Tiktok t5/23+talent,Mua đồ hành chính,47.000.000,Biến phí,Chi phí hành chính
2023.06,bóng đèn tủ LT+kho tạp vụ,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2023.06,bóng đèn ông địa,Mua đồ hành chính,67.000,Biến phí,Chi phí hành chính
2023.06,tiền giặt đồ t5,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.06,hotline,Mua đồ hành chính,1.928.000,Biến phí,Chi phí hành chính
2023.06,Tiếp khacha,tiếp khách,3.173.200,Định phí,Chi phí hành chính
2023.06,Lắp cam ngoài cửa pk,Mua đồ hành chính,1.310.000,Biến phí,Chi phí hành chính
2023.06,sửa lò hấp,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.06,sửa dt,Mua đồ hành chính,1.250.000,Biến phí,Chi phí hành chính
2023.06,in hs bệnh án,Mua đồ hành chính,485.000,Biến phí,Chi phí hành chính
2023.06,mua bơm bánh xe,Mua đồ hành chính,142.000,Biến phí,Chi phí hành chính
2023.06,con dấu đã thu tiền,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2023.06,dẫn nv đi hát,Mua đồ hành chính,1.900.000,Biến phí,Chi phí hành chính
2023.06,xmn,Mua đồ hành chính,302.000,Biến phí,Chi phí hành chính
2023.06,Sửa pk,Mua đồ hành chính,63.150.000,Biến phí,Chi phí hành chính
2023.06,Tiếp khách,tiếp khách,3.168.000,Định phí,Chi phí hành chính
2023.06,tiệc cty,Mua đồ hành chính,16.335.000,Biến phí,Chi phí hành chính
2023.06,xmn,Mua đồ hành chính,302.000,Biến phí,Chi phí hành chính
2023.06,sửa bộ đàm,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.06,thay mực máy in,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.06,tiếp khách,tiếp khách,1.400.000,Định phí,Chi phí hành chính
2023.06,tủ lầu 2,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.06,sửa wf,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.06,Làm lại biển qc,Mua đồ hành chính,6.500.000,Biến phí,Chi phí hành chính
