THÁNG,NGÀY,TIỀN MẶT,CÀ THẺ,THỰC NHẬN CÀ THẺ,CHUYỂN KHOẢN,TRẢ GÓP,TRẢ CỌC,TỔNG,TỔNG TRỪ PHÍ CÀ THẺ
2021.01,01/01/2021,0,0,0,0,,0,0,0
2021.01,02/01/2021,94.400.000,14.280.000,14.059.710,0,,0,108.680.000,108.459.710
2021.01,03/01/2021,9.308.000,65.000.000,63.903.500,10.400.000,,0,84.708.000,83.611.500
2021.01,04/01/2021,8.401.000,0,0,13.780.000,,0,22.181.000,22.181.000
2021.01,05/01/2021,127.000.000,0,0,45.000.000,,0,172.000.000,172.000.000
2021.01,06/01/2021,36.650.000,40.000.000,39.280.000,21.730.000,,0,98.380.000,97.660.000
2021.01,07/01/2021,5.000.000,10.000.000,9.815.000,0,,0,15.000.000,14.815.000
2021.01,08/01/2021,112.778.000,0,0,10.000.000,,10.800.000,122.778.000,122.778.000
2021.01,09/01/2021,11.000.000,21.870.000,21.476.340,0,,0,32.870.000,32.476.340
2021.01,10/01/2021,12.000.000,9.050.000,8.888.000,37.295.000,,0,58.345.000,58.183.000
2021.01,11/01/2021,0,34.680.000,34.461.385,100.225.000,,0,134.905.000,134.686.385
2021.01,12/01/2021,99.360.000,40.297.500,40.125.364,16.738.000,,0,156.395.500,156.223.364
2021.01,13/01/2021,34.080.000,22.430.000,22.026.260,52.950.000,,0,109.460.000,109.056.260
2021.01,14/01/2021,29.280.000,350.000,343.000,20.000.000,,0,49.630.000,49.623.000
2021.01,15/01/2021,130.700.000,28.600.000,28.192.000,15.845.000,,0,175.145.000,174.737.000
2021.01,16/01/2021,22.000.000,12.000.000,11.934.000,93.400.000,,0,127.400.000,127.334.000
2021.01,17/01/2021,5.000.000,3.050.000,3.020.100,12.000.000,,0,20.050.000,20.020.100
2021.01,18/01/2021,78.986.000,46.893.000,46.549.989,14.275.000,,0,140.154.000,139.810.989
2021.01,19/01/2021,52.375.000,54.135.000,53.684.000,0,,1.350.000,105.160.000,104.709.000
2021.01,20/01/2021,26.925.000,27.350.000,26.857.000,2.305.000,,0,56.580.000,56.087.000
2021.01,21/01/2021,29.200.000,5.850.000,5.744.000,0,,0,35.050.000,34.944.000
2021.01,22/01/2021,60.850.000,8.900.000,8.768.100,26.980.000,,0,96.730.000,96.598.100
2021.01,23/01/2021,20.900.000,7.650.000,7.600.600,34.515.000,,0,63.065.000,63.015.600
2021.01,24/01/2021,10.000.000,0,0,5.000.000,,0,15.000.000,15.000.000
2021.01,25/01/2021,126.567.500,5.500.000,5.467.000,31.907.500,,0,163.975.000,163.942.000
2021.01,26/01/2021,0,64.570.000,64.153.580,31.500.000,,0,96.070.000,95.653.580
2021.01,27/01/2021,630.000,12.750.000,12.657.500,2.500.000,,0,15.880.000,15.787.500
2021.01,28/01/2021,116.037.500,315.000,309.960,10.000.000,,0,126.352.500,126.347.460
2021.01,29/01/2021,13.490.000,0,0,37.000.000,,0,50.490.000,50.490.000
2021.01,30/01/2021,28.700.000,51.650.000,50.823.600,0,,0,80.350.000,79.523.600
2021.01,31/01/2021,6.200.000,12.500.000,12.400.000,6.000.000,,0,24.700.000,24.600.000
2021.02,01/02/2021,27.380.000,35.000.000,34.790.000,0,,0,62.380.000,62.170.000
2021.02,02/02/2021,2.390.000,18.550.000,18.253.200,3.500.000,,0,24.440.000,24.143.200
2021.02,03/02/2021,136.595.000,19.850.000,19.722.400,0,,0,156.445.000,156.317.400
2021.02,04/02/2021,0,0,0,0,,0,0,0
2021.02,05/02/2021,2.815.000,0,0,24.600.000,,350.000,27.065.000,27.065.000
2021.02,06/02/2021,4.775.000,0,0,2.500.000,,0,7.275.000,7.275.000
2021.02,07/02/2021,0,0,0,0,,0,0,0
2021.02,08/02/2021,0,0,0,0,,0,0,0
2021.02,09/02/2021,0,0,0,0,,0,0,0
2021.02,10/02/2021,0,0,0,0,,0,0,0
2021.02,11/02/2021,0,0,0,0,,0,0,0
2021.02,12/02/2021,0,0,0,0,,0,0,0
2021.02,13/02/2021,0,0,0,0,,0,0,0
2021.02,14/02/2021,0,0,0,0,,0,0,0
2021.02,15/02/2021,0,0,0,0,,0,0,0
2021.02,16/02/2021,0,0,0,0,,0,0,0
2021.02,17/02/2021,0,0,0,0,,0,0,0
2021.02,18/02/2021,0,0,0,0,,0,0,0
2021.02,19/02/2021,0,0,0,0,,0,0,0
2021.02,20/02/2021,0,0,0,0,,0,0,0
2021.02,21/02/2021,14.000.000,0,0,10.092.500,,0,24.092.500,24.092.500
2021.02,22/02/2021,76.050.000,18.850.000,18.746.840,7.400.000,,0,102.300.000,102.196.840
2021.02,23/02/2021,0,48.000.000,47.232.000,0,,2.175.000,45.825.000,45.057.000
2021.02,24/02/2021,5.165.000,16.500.000,16.227.000,0,,0,21.665.000,21.392.000
2021.02,25/02/2021,4.950.000,0,0,0,,5.000.000,-50.000,-50.000
2021.02,26/02/2021,30.000.000,10.000.000,9.840.000,0,,0,40.000.000,39.840.000
2021.02,27/02/2021,5.350.000,5.370.000,5.303.280,102.500.000,,0,113.220.000,113.153.280
2021.02,28/02/2021,2.940.000,35.577.500,35.144.710,0,,0,38.517.500,38.084.710
2021.03,01/03/2021,38.068.000,2.400.000,2.361.600,0,,0,40.468.000,40.429.600
2021.03,02/03/2021,665.000,0,0,0,,0,665.000,665.000
2021.03,03/03/2021,8.370.000,56.550.000,55.645.200,700.000,,0,65.620.000,64.715.200
2021.03,04/03/2021,5.765.000,80.990.000,80.494.160,0,,0,86.755.000,86.259.160
2021.03,05/03/2021,1.500.000,30.000.000,29.520.000,1.000.000,,2.325.000,30.175.000,29.695.000
2021.03,06/03/2021,112.572.500,65.027.500,64.507.835,0,,0,177.600.000,177.080.335
2021.03,07/03/2021,18.200.000,54.700.000,54.333.300,16.990.000,,0,89.890.000,89.523.300
2021.03,08/03/2021,5.560.000,0,0,0,,0,5.560.000,5.560.000
2021.03,09/03/2021,37.925.000,20.350.000,20.023.000,0,,0,58.275.000,57.948.000
2021.03,10/03/2021,32.500.000,700.000,685.000,20.000.000,,0,53.200.000,53.185.000
2021.03,11/03/2021,24.045.000,3.850.000,3.815.400,98.195.000,,0,126.090.000,126.055.400
2021.03,12/03/2021,101.900.000,76.400.000,75.201.600,0,,0,178.300.000,177.101.600
2021.03,13/03/2021,116.525.000,7.550.000,7.457.940,1.400.000,,1.000.000,124.475.000,124.382.940
2021.03,14/03/2021,21.565.000,7.750.000,7.640.500,0,,0,29.315.000,29.205.500
2021.03,15/03/2021,48.290.000,10.000.000,9.840.000,130.000.000,,20.000.000,168.290.000,168.130.000
2021.03,16/03/2021,14.000.000,19.980.000,19.815.120,0,,0,33.980.000,33.815.120
2021.03,17/03/2021,500.000,1.000.000,984.000,8.500.000,,0,10.000.000,9.984.000
2021.03,18/03/2021,8.800.000,0,0,0,,0,8.800.000,8.800.000
2021.03,19/03/2021,98.225.000,0,0,53.700.000,,0,151.925.000,151.925.000
2021.03,20/03/2021,15.200.000,126.665.000,125.720.000,0,,0,141.865.000,140.920.000
2021.03,21/03/2021,2.550.000,0,0,0,,0,2.550.000,2.550.000
2021.03,22/03/2021,65.585.000,10.350.000,10.148.000,30.065.000,,2.700.000,103.300.000,103.098.000
2021.03,23/03/2021,1.950.000,1.950.000,1.938.000,0,,2.150.000,1.750.000,1.738.000
2021.03,24/03/2021,10.500.000,30.000.000,29.821.000,70.000.000,,0,110.500.000,110.321.000
2021.03,25/03/2021,7.880.000,43.850.000,43.148.000,0,,0,51.730.000,51.028.000
2021.03,26/03/2021,14.500.000,11.783.000,11.665.285,0,,0,26.283.000,26.165.285
2021.03,27/03/2021,14.500.000,61.180.000,60.742.000,0,,0,75.680.000,75.242.000
2021.03,28/03/2021,7.350.000,37.850.000,37.522.900,0,,0,45.200.000,44.872.900
2021.03,29/03/2021,37.750.000,155.850.000,154.214.000,80.895.000,,0,274.495.000,272.859.000
2021.03,30/03/2021,8.700.000,57.758.000,57.333.000,0,,0,66.458.000,66.033.000
2021.03,31/03/2021,450.000,31.775.000,31.565.000,66.445.000,,0,98.670.000,98.460.000
2021.04,01/04/2021,350.000,6.250.000,6.212.500,0,,0,6.600.000,6.562.500
2021.04,02/04/2021,0,99.750.000,98.320.000,0,,4.560.000,95.190.000,93.760.000
2021.04,03/04/2021,49.510.000,17.900.000,17.668.600,2.750.000,,0,70.160.000,69.928.600
2021.04,04/04/2021,4.277.500,43.700.000,43.437.000,0,,0,47.977.500,47.714.500
2021.04,05/04/2021,20.000.000,0,0,94.960.000,,1.000.000,113.960.000,113.960.000
2021.04,06/04/2021,29.600.000,20.800.000,20.467.400,12.000.000,,0,62.400.000,62.067.400
2021.04,07/04/2021,14.605.000,5.600.000,5.500.800,8.000.000,,0,28.205.000,28.105.800
2021.04,08/04/2021,0,10.725.000,10.553.000,68.990.000,,0,79.715.000,79.543.000
2021.04,09/04/2021,40.950.000,0,0,50.000.000,,32.040.000,58.910.000,58.910.000
2021.04,10/04/2021,12.350.000,4.450.000,4.378.800,8.892.500,,0,25.692.500,25.621.300
2021.04,11/04/2021,16.615.000,0,0,16.150.000,,0,32.765.000,32.765.000
2021.04,12/04/2021,100.700.000,5.000.000,4.914.500,1.450.000,,0,107.150.000,107.064.500
2021.04,13/04/2021,10.500.000,7.050.000,6.937.000,51.600.000,,0,69.150.000,69.037.000
2021.04,14/04/2021,8.320.000,5.200.000,5.168.000,2.375.000,,950.000,14.945.000,14.913.000
2021.04,15/04/2021,31.060.000,42.820.000,42.134.000,40.000.000,,0,113.880.000,113.194.000
2021.04,16/04/2021,29.395.000,56.475.000,55.970.000,19.000.000,,0,104.870.000,104.365.000
2021.04,17/04/2021,38.155.000,24.915.000,24.654.000,0,,0,63.070.000,62.809.000
2021.04,18/04/2021,5.100.000,96.605.000,95.626.000,47.210.000,,0,148.915.000,147.936.000
2021.04,19/04/2021,29.765.000,35.050.000,34.839.000,0,,0,64.815.000,64.604.000
2021.04,20/04/2021,10.648.000,29.010.000,28.565.000,0,,0,39.658.000,39.213.000
2021.04,21/04/2021,0,0,0,0,,0,0,0
2021.04,22/04/2021,0,0,0,0,,0,0,0
2021.04,23/04/2021,45.183.000,77.500.000,77.035.000,0,,2.400.000,120.283.000,119.818.000
2021.04,24/04/2021,0,315.000,315.000,43.750.000,,0,44.065.000,44.065.000
2021.04,25/04/2021,23.280.000,58.600.000,58.244.000,0,,0,81.880.000,81.524.000
2021.04,26/04/2021,56.500.000,2.500.000,2.475.000,0,,500.000,58.500.000,58.475.000
2021.04,27/04/2021,43.480.000,2.000.000,1.988.000,5.130.000,,4.275.000,46.335.000,46.323.000
2021.04,28/04/2021,0,37.300.000,37.055.000,0,,0,37.300.000,37.055.000
2021.04,29/04/2021,72.878.000,0,0,0,,0,72.878.000,72.878.000
2021.04,30/04/2021,0,0,0,0,,0,0,0
2021.05,01/05/2021,0,0,0,0,,0,0,0
2021.05,02/05/2021,0,0,0,0,,0,0,0
2021.05,03/05/2021,0,0,0,0,,0,0,0
2021.05,04/05/2021,7.008.000,31.745.000,31.514.000,0,,16.200.000,22.553.000,22.322.000
2021.05,05/05/2021,47.285.000,35.600.000,35.030.000,0,,0,82.885.000,82.315.000
2021.05,06/05/2021,1.000.000,23.705.000,23.562.770,0,,0,24.705.000,24.562.770
2021.05,07/05/2021,12.875.000,40.000.000,39.760.000,0,,0,52.875.000,52.635.000
2021.05,08/05/2021,33.150.000,350.000,344.000,0,,0,33.500.000,33.494.000
2021.05,09/05/2021,26.950.000,350.000,344.000,0,,0,27.300.000,27.294.000
2021.05,10/05/2021,56.200.000,70.700.000,69.874.900,0,,0,126.900.000,126.074.900
2021.05,11/05/2021,10.100.000,35.000.000,34.790.000,85.350.000,,0,130.450.000,130.240.000
2021.05,12/05/2021,3.000.000,14.350.000,14.120.400,13.500.000,,0,30.850.000,30.620.400
2021.05,13/05/2021,112.200.000,10.500.000,10.332.000,0,,0,122.700.000,122.532.000
2021.05,14/05/2021,84.000.000,12.350.000,12.251.900,0,,0,96.350.000,96.251.900
2021.05,15/05/2021,3.000.000,0,0,89.100.000,,0,92.100.000,92.100.000
2021.05,16/05/2021,37.450.000,0,0,15.000.000,,0,52.450.000,52.450.000
2021.05,17/05/2021,59.510.000,4.895.000,4.851.680,850.000,,0,65.255.000,65.211.680
2021.05,18/05/2021,51.590.000,0,0,2.500.000,,0,54.090.000,54.090.000
2021.05,19/05/2021,0,30.000.000,30.000.000,2.400.000,,0,32.400.000,32.400.000
2021.05,20/05/2021,29.200.000,850.000,836.000,0,,0,30.050.000,30.036.000
2021.05,21/05/2021,30.685.000,30.000.000,30.000.000,0,,0,60.685.000,60.685.000
2021.05,22/05/2021,24.800.000,350.000,344.000,0,,0,25.150.000,25.144.000
2021.05,23/05/2021,1.350.000,100.000.000,98.400.000,46.850.000,,190.000,148.010.000,146.410.000
2021.05,24/05/2021,31.000.000,1.000.000,985.000,35.507.500,,0,67.507.500,67.492.500
2021.05,25/05/2021,46.000.000,0,0,123.750.000,,0,169.750.000,169.750.000
2021.05,26/05/2021,23.700.000,0,0,1.080.000,,0,24.780.000,24.780.000
2021.05,27/05/2021,41.120.000,0,0,0,,0,41.120.000,41.120.000
2021.05,28/05/2021,150.000.000,88.575.000,87.290.000,91.500.000,,0,330.075.000,328.790.000
2021.05,29/05/2021,23.850.000,0,0,50.150.000,,0,74.000.000,74.000.000
2021.05,30/05/2021,18.250.000,0,0,0,,0,18.250.000,18.250.000
2021.05,31/05/2021,113.840.000,0,0,46.060.000,,0,159.900.000,159.900.000
2021.06,01/06/2021,43.960.000,0,0,0,,0,43.960.000,43.960.000
2021.06,02/06/2021,0,0,0,0,,0,0,0
2021.06,03/06/2021,0,0,0,0,,0,0,0
2021.06,04/06/2021,0,0,0,0,,0,0,0
2021.06,05/06/2021,0,0,0,0,,0,0,0
2021.06,06/06/2021,0,0,0,0,,0,0,0
2021.06,07/06/2021,0,0,0,0,,0,0,0
2021.06,08/06/2021,0,0,0,0,,0,0,0
2021.06,09/06/2021,0,0,0,0,,0,0,0
2021.06,10/06/2021,0,0,0,0,,0,0,0
2021.06,11/06/2021,0,0,0,0,,0,0,0
2021.06,12/06/2021,0,0,0,0,,0,0,0
2021.06,13/06/2021,0,0,0,0,,0,0,0
2021.06,14/06/2021,0,0,0,0,,0,0,0
2021.06,15/06/2021,0,0,0,0,,0,0,0
2021.06,16/06/2021,0,0,0,0,,0,0,0
2021.06,17/06/2021,0,0,0,0,,0,0,0
2021.06,18/06/2021,0,0,0,0,,14.580.000,-14.580.000,-14.580.000
2021.06,19/06/2021,0,0,0,0,,0,0,0
2021.06,20/06/2021,0,0,0,0,,0,0,0
2021.06,21/06/2021,0,0,0,0,,0,0,0
2021.06,22/06/2021,0,0,0,0,,0,0,0
2021.06,23/06/2021,0,0,0,0,,0,0,0
2021.06,24/06/2021,0,0,0,0,,0,0,0
2021.06,25/06/2021,0,0,0,0,,0,0,0
2021.06,26/06/2021,0,0,0,0,,0,0,0
2021.06,27/06/2021,0,0,0,0,,0,0,0
2021.06,28/06/2021,0,0,0,0,,0,0,0
2021.06,29/06/2021,0,0,0,0,,0,0,0
2021.06,30/06/2021,0,0,0,0,,0,0,0
2021.06,01/07/2021,0,0,0,0,,0,0,0
2021.07,02/07/2021,0,0,0,0,,0,0,0
2021.07,03/07/2021,0,0,0,0,,0,0,0
2021.07,04/07/2021,0,0,0,0,,0,0,0
2021.07,05/07/2021,0,0,0,0,,0,0,0
2021.07,06/07/2021,0,0,0,0,,0,0,0
2021.07,07/07/2021,0,0,0,0,,0,0,0
2021.07,08/07/2021,0,0,0,0,,0,0,0
2021.07,09/07/2021,0,0,0,0,,0,0,0
2021.07,10/07/2021,0,0,0,0,,0,0,0
2021.07,11/07/2021,0,0,0,0,,0,0,0
2021.07,12/07/2021,0,0,0,0,,0,0,0
2021.07,13/07/2021,0,0,0,0,,0,0,0
2021.07,14/07/2021,0,0,0,0,,0,0,0
2021.07,15/07/2021,0,0,0,0,,0,0,0
2021.07,16/07/2021,0,0,0,0,,0,0,0
2021.07,17/07/2021,0,0,0,0,,0,0,0
2021.07,18/07/2021,0,0,0,0,,0,0,0
2021.07,19/07/2021,0,0,0,0,,0,0,0
2021.07,20/07/2021,0,0,0,0,,0,0,0
2021.07,21/07/2021,0,0,0,0,,0,0,0
2021.07,22/07/2021,0,0,0,0,,0,0,0
2021.07,23/07/2021,0,0,0,0,,0,0,0
2021.07,24/07/2021,0,0,0,0,,0,0,0
2021.07,25/07/2021,0,0,0,0,,0,0,0
2021.07,26/07/2021,0,0,0,0,,0,0,0
2021.07,27/07/2021,0,0,0,0,,0,0,0
2021.07,28/07/2021,0,0,0,0,,0,0,0
2021.07,29/07/2021,0,0,0,0,,0,0,0
2021.07,30/07/2021,0,0,0,0,,0,0,0
2021.07,31/07/2021,0,0,0,0,,0,0,0
2021.08,01/08/2021,0,0,0,0,,0,0,0
2021.08,02/08/2021,0,0,0,0,,0,0,0
2021.08,03/08/2021,0,0,0,0,,0,0,0
2021.08,04/08/2021,0,0,0,0,,0,0,0
2021.08,05/08/2021,0,0,0,0,,0,0,0
2021.08,06/08/2021,0,0,0,0,,0,0,0
2021.08,07/08/2021,0,0,0,0,,0,0,0
2021.08,08/08/2021,0,0,0,0,,0,0,0
2021.08,09/08/2021,0,0,0,0,,0,0,0
2021.08,10/08/2021,0,0,0,0,,0,0,0
2021.08,11/08/2021,0,0,0,0,,0,0,0
2021.08,12/08/2021,0,0,0,0,,0,0,0
2021.08,13/08/2021,0,0,0,0,,0,0,0
2021.08,14/08/2021,0,0,0,0,,0,0,0
2021.08,15/08/2021,0,0,0,0,,0,0,0
2021.08,16/08/2021,0,0,0,0,,0,0,0
2021.08,17/08/2021,0,0,0,0,,0,0,0
2021.08,18/08/2021,0,0,0,0,,0,0,0
2021.08,19/08/2021,0,0,0,0,,0,0,0
2021.08,20/08/2021,0,0,0,0,,0,0,0
2021.08,21/08/2021,0,0,0,0,,0,0,0
2021.08,22/08/2021,0,0,0,0,,0,0,0
2021.08,23/08/2021,0,0,0,0,,0,0,0
2021.08,24/08/2021,0,0,0,0,,0,0,0
2021.08,25/08/2021,0,0,0,0,,0,0,0
2021.08,26/08/2021,0,0,0,0,,0,0,0
2021.08,27/08/2021,0,0,0,0,,0,0,0
2021.08,28/08/2021,0,0,0,0,,0,0,0
2021.08,29/08/2021,0,0,0,0,,0,0,0
2021.08,30/08/2021,0,0,0,0,,0,0,0
2021.08,31/08/2021,0,0,0,0,,0,0,0
2021.09,01/09/2021,0,0,0,0,,0,0,0
2021.09,02/09/2021,0,0,0,0,,0,0,0
2021.09,03/09/2021,0,0,0,0,,0,0,0
2021.09,04/09/2021,0,0,0,0,,0,0,0
2021.09,05/09/2021,0,0,0,0,,0,0,0
2021.09,06/09/2021,0,0,0,0,,0,0,0
2021.09,07/09/2021,0,0,0,0,,0,0,0
2021.09,08/09/2021,0,0,0,0,,0,0,0
2021.09,09/09/2021,0,0,0,0,,0,0,0
2021.09,10/09/2021,0,0,0,0,,0,0,0
2021.09,11/09/2021,0,0,0,0,,0,0,0
2021.09,12/09/2021,0,0,0,0,,0,0,0
2021.09,13/09/2021,0,0,0,0,,0,0,0
2021.09,14/09/2021,0,0,0,0,,0,0,0
2021.09,15/09/2021,0,0,0,0,,0,0,0
2021.09,16/09/2021,0,0,0,0,,0,0,0
2021.09,17/09/2021,0,0,0,0,,0,0,0
2021.09,18/09/2021,0,0,0,0,,0,0,0
2021.09,19/09/2021,0,0,0,0,,0,0,0
2021.09,20/09/2021,0,0,0,0,,0,0,0
2021.09,21/09/2021,0,0,0,0,,0,0,0
2021.09,22/09/2021,0,0,0,0,,0,0,0
2021.09,23/09/2021,0,0,0,0,,0,0,0
2021.09,24/09/2021,0,0,0,0,,0,0,0
2021.09,25/09/2021,0,0,0,0,,0,0,0
2021.09,26/09/2021,0,0,0,0,,0,0,0
2021.09,27/09/2021,0,0,0,0,,0,0,0
2021.09,28/09/2021,0,0,0,0,,0,0,0
2021.09,29/09/2021,0,0,0,0,,0,0,0
2021.09,30/09/2021,0,0,0,0,,0,0,0
2021.10,01/10/2021,0,0,0,0,,0,0,0
2021.10,02/10/2021,0,0,0,0,,0,0,0
2021.10,03/10/2021,0,0,0,0,,0,0,0
2021.10,04/10/2021,0,0,0,0,,0,0,0
2021.10,05/10/2021,0,0,0,0,,0,0,0
2021.10,06/10/2021,0,0,0,0,,0,0,0
2021.10,07/10/2021,0,0,0,0,,0,0,0
2021.10,08/10/2021,0,0,0,0,,0,0,0
2021.10,09/10/2021,0,0,0,0,,0,0,0
2021.10,10/10/2021,0,0,0,0,,0,0,0
2021.10,11/10/2021,0,0,0,0,,0,0,0
2021.10,12/10/2021,0,0,0,0,,0,0,0
2021.10,13/10/2021,0,0,0,0,,0,0,0
2021.10,14/10/2021,0,0,0,0,,0,0,0
2021.10,15/10/2021,0,0,0,0,,0,0,0
2021.10,16/10/2021,0,0,0,0,,0,0,0
2021.10,17/10/2021,0,0,0,0,,0,0,0
2021.10,18/10/2021,0,0,0,0,,0,0,0
2021.10,19/10/2021,0,0,0,0,,0,0,0
2021.10,20/10/2021,0,0,0,0,,0,0,0
2021.10,21/10/2021,0,0,0,0,,0,0,0
2021.10,22/10/2021,0,0,0,0,,0,0,0
2021.10,23/10/2021,0,0,0,0,,0,0,0
2021.10,24/10/2021,0,0,0,0,,0,0,0
2021.10,25/10/2021,0,0,0,0,,0,0,0
2021.10,26/10/2021,0,0,0,0,,0,0,0
2021.10,27/10/2021,0,0,0,0,,0,0,0
2021.10,28/10/2021,0,0,0,0,,0,0,0
2021.10,29/10/2021,0,0,0,0,,0,0,0
2021.10,30/10/2021,0,0,0,0,,0,0,0
2021.10,31/10/2021,0,0,0,0,,0,0,0
2021.11,01/11/2021,12.700.000,77.650.000,76.411.100,20.000.000,,0,110.350.000,109.111.100
2021.11,02/11/2021,12.000.000,54.850.000,54.420.900,2.500.000,,0,69.350.000,68.920.900
2021.11,03/11/2021,15.000.000,9.000.000,8.911.500,5.000.000,,0,29.000.000,28.911.500
2021.11,04/11/2021,99.800.000,0,0,0,,0,99.800.000,99.800.000
2021.11,05/11/2021,11.130.000,5.800.000,5.707.200,27.500.000,,0,44.430.000,44.337.200
2021.11,06/11/2021,350.000,11.700.000,11.512.800,33.500.000,,0,45.550.000,45.362.800
2021.11,07/11/2021,5.000.000,55.852.000,54.936.256,0,,0,60.852.000,59.936.256
2021.11,08/11/2021,5.000.000,92.100.000,90.876.400,48.285.000,,0,145.385.000,144.161.400
2021.11,09/11/2021,10.450.000,20.000.000,19.680.000,0,,0,30.450.000,30.130.000
2021.11,10/11/2021,3.100.000,52.505.000,51.542.820,0,,0,55.605.000,54.642.820
2021.11,11/11/2021,22.750.000,48.000.000,48.000.000,0,,4.650.000,66.100.000,66.100.000
2021.11,12/11/2021,270.000,52.000.000,51.168.000,2.540.000,,0,54.810.000,53.978.000
2021.11,13/11/2021,17.000.000,26.062.500,25.785.000,2.800.000,,0,45.862.500,45.585.000
2021.11,14/11/2021,26.302.500,17.000.000,16.898.000,0,,0,43.302.500,43.200.500
2021.11,15/11/2021,2.130.000,52.000.000,51.168.000,1.490.000,,0,55.620.000,54.788.000
2021.11,16/11/2021,8.623.000,19.020.000,18.891.080,58.000.000,,0,85.643.000,85.514.080
2021.11,17/11/2021,152.860.000,0,0,0,,0,152.860.000,152.860.000
2021.11,18/11/2021,0,0,0,0,,0,0,0
2021.11,19/11/2021,0,0,0,0,,0,0,0
2021.11,20/11/2021,3.000.000,4.000.000,3.934.880,0,,4.780.000,2.220.000,2.154.880
2021.11,21/11/2021,7.000.000,26.445.000,26.286.090,0,,0,33.445.000,33.286.090
2021.11,22/11/2021,216.857.500,500.000,492.000,0,,0,217.357.500,217.349.500
2021.11,23/11/2021,1.450.000,738.000,726.160,0,,0,2.188.000,2.176.160
2021.11,24/11/2021,41.970.000,0,0,1.890.000,,0,43.860.000,43.860.000
2021.11,25/11/2021,350.000,0,0,0,,0,350.000,350.000
2021.11,26/11/2021,0,60.000.000,59.040.000,70.000.000,,0,130.000.000,129.040.000
2021.11,27/11/2021,350.000,0,0,66.200.000,,0,66.550.000,66.550.000
2021.11,28/11/2021,3.650.000,0,0,79.130.000,,0,82.780.000,82.780.000
2021.11,29/11/2021,6.000.000,20.000.000,19.880.000,65.450.000,,350.000,91.100.000,90.980.000
2021.11,30/11/2021,1.050.000,46.600.000,45.901.360,77.205.000,,0,124.855.000,124.156.360
2021.12,01/12/2021,6.250.000,1.050.000,1.033.500,142.532.500,,1.592.000,148.240.500,148.224.000
2021.12,02/12/2021,100.000,4.500.000,4.473.000,120.000.000,,0,124.600.000,124.573.000
2021.12,03/12/2021,104.390.000,51.080.000,50.261.440,0,,0,155.470.000,154.651.440
2021.12,04/12/2021,0,0,0,6.633.000,,0,6.633.000,6.633.000
2021.12,05/12/2021,12.185.000,24.992.500,24.668.000,0,,0,37.177.500,36.853.000
2021.12,06/12/2021,0,3.955.000,3.787.910,116.233.000,,2.500.000,117.688.000,117.520.910
2021.12,07/12/2021,1.000.000,350.000,0,120.000.000,,0,121.350.000,121.000.000
2021.12,08/12/2021,0,0,0,0,,0,0,0
2021.12,09/12/2021,700.000,80.000.000,78.560.222,0,,0,80.700.000,79.260.222
2021.12,10/12/2021,12.997.500,5.000.000,4.920.000,191.180.000,,0,209.177.500,209.097.500
2021.12,11/12/2021,0,0,0,0,,0,0,0
2021.12,12/12/2021,800.000,13.051.500,12.973.000,0,,0,13.851.500,13.773.000
2021.12,13/12/2021,25.310.000,80.975.000,79.740.820,146.512.000,,0,252.797.000,251.562.820
2021.12,14/12/2021,6.950.000,0,0,33.800.000,,3.000.000,37.750.000,37.750.000
2021.12,15/12/2021,0,5.786.000,5.751.044,0,,0,5.786.000,5.751.044
2021.12,16/12/2021,0,0,0,0,,0,0,0
2021.12,17/12/2021,11.600.000,60.000.000,59.640.000,500.000,,0,72.100.000,71.740.000
2021.12,18/12/2021,1.350.000,35.122.500,34.498.000,98.640.000,,0,135.112.500,134.488.000
2021.12,19/12/2021,51.750.000,1.350.000,1.318.640,0,,0,53.100.000,53.068.640
2021.12,20/12/2021,82.660.000,56.950.000,56.363.580,0,,9.250.000,130.360.000,129.773.580
2021.12,21/12/2021,0,14.125.000,14.040.000,90.000.000,,0,104.125.000,104.040.000
2021.12,22/12/2021,2.500.000,0,0,0,,0,2.500.000,2.500.000
2021.12,23/12/2021,48.845.000,25.425.000,25.010.040,0,,0,74.270.000,73.855.040
2021.12,24/12/2021,3.400.000,0,0,125.000.000,,0,128.400.000,128.400.000
2021.12,25/12/2021,34.000.000,2.925.000,2.907.030,69.432.500,,0,106.357.500,106.339.530
2021.12,26/12/2021,1.470.000,5.865.000,5.829.090,0,,0,7.335.000,7.299.090
2021.12,27/12/2021,29.000.000,0,0,120.755.000,,0,149.755.000,149.755.000
2021.12,28/12/2021,60.350.000,50.000.000,49.699.580,8.900.000,,0,119.250.000,118.949.580
2021.12,29/12/2021,3.800.000,3.200.000,3.139.000,0,,0,7.000.000,6.939.000
2021.12,30/12/2021,44.780.000,27.180.000,27.016.680,1.450.000,,0,73.410.000,73.246.680
2021.12,31/12/2021,31.200.000,10.000.000,9.939.760,,,0,41.200.000,41.139.760
2022.01,01/01/2022,0,0,0,0,,0,0,0
2022.01,02/01/2022,0,0,0,0,,0,0,0
2022.01,03/01/2022,20.700.000,0,0,0,,0,20.700.000,20.700.000
2022.01,04/01/2022,5.000.000,5.350.000,5.317.060,42.450.000,,0,52.800.000,52.767.060
2022.01,05/01/2022,18.930.000,630.000,619.920,70.000.000,,1.780.000,87.780.000,87.769.920
2022.01,06/01/2022,17.350.000,0,0,0,,0,17.350.000,17.350.000
